1578677207757;77.088;2129.169
1578677208255;76.876;2127.759
1578677208757;77.247;2128.115
1578677209255;76.996;2128.443
1578677209757;78.661;2129.031
1578677210259;78.852;2129.013
1578677210758;78.456;2128.134
1578677211255;79.451;2128.272
1578677211757;80.266;2129.680
1578677212256;78.789;2128.195
1578677212757;77.167;2128.681
1578677213258;77.920;2129.010
1578677213757;78.174;2128.110
1578677214258;77.926;2128.290
1578677214757;75.811;2129.267
1578677215259;76.435;2128.875
1578677215757;75.793;2128.220
1578677216255;76.090;2127.839
1578677216757;74.433;2128.005
1578677217258;75.456;2130.097
1578677217758;74.120;2130.015
1578677218258;73.248;2130.505
1578677218757;71.470;2130.021
1578677219255;70.648;2130.217
1578677219758;70.052;2129.185
1578677220257;69.245;2128.010
1578677220759;69.626;2126.772
1578677221255;69.415;2125.828
1578677221757;69.680;2125.239
1578677222255;69.616;2124.500
1578677222755;70.272;2124.918
1578677223256;68.510;2125.565
1578677223759;68.503;2126.038
1578677224259;67.761;2128.219
1578677224757;68.279;2129.564
1578677225255;68.854;2130.283
1578677225757;68.404;2131.417
1578677226259;68.971;2132.282
1578677226757;68.560;2132.440
1578677227255;68.729;2132.291
1578677227758;69.110;2132.354
1578677228258;69.371;2129.783
1578677228758;68.402;2130.728
1578677229258;67.800;2130.199
1578677229755;68.280;2129.955
1578677230259;68.222;2130.567
1578677230756;67.553;2130.480
1578677231258;69.346;2131.824
1578677231757;70.968;2130.864
1578677232258;71.930;2130.221
1578677232757;72.425;2131.690
1578677233255;73.465;2131.443
1578677233760;73.014;2132.064
1578677234255;72.703;2131.140
1578677234757;72.313;2132.090
1578677235256;72.364;2131.257
1578677235757;72.830;2131.643
1578677236257;73.070;2131.767
1578677236760;72.712;2131.534
1578677237255;72.938;2132.385
1578677237757;72.582;2134.161
1578677238259;73.427;2135.712
1578677238757;74.022;2135.036
1578677239255;74.833;2136.286
1578677239759;75.434;2135.672
1578677240255;75.978;2135.596
1578677240760;74.271;2136.425
1578677241259;75.580;2135.373
1578677241759;76.181;2134.796
1578677242255;74.944;2136.042
1578677242757;74.031;2136.930
1578677243256;73.215;2136.930
1578677243757;73.643;2136.564
1578677244255;71.843;2137.479
1578677244759;70.403;2136.662
1578677245256;69.947;2135.523
1578677245757;69.516;2136.180
1578677246259;68.796;2136.154
1578677246758;68.121;2136.088
1578677247255;68.363;2136.421
1578677247758;67.612;2136.483
1578677248258;66.603;2135.587
1578677248757;67.122;2134.561
1578677249258;67.690;2136.139
1578677249756;68.999;2136.722
1578677250256;68.293;2138.355
1578677250757;68.236;2139.120
1578677251258;68.776;2138.459
1578677251760;70.705;2137.506
1578677252258;70.647;2137.171
1578677252757;71.788;2136.809
1578677253256;71.705;2135.627
1578677253759;71.935;2136.663
1578677254256;73.011;2135.822
1578677254757;72.343;2136.095
1578677255258;71.779;2134.428
1578677255761;71.765;2134.217
1578677256257;72.532;2134.709
1578677256757;72.381;2135.632
1578677257256;71.635;2136.200
1578677257756;72.176;2135.492
1578677258256;72.116;2135.053
1578677258756;72.534;2136.149
1578677259258;73.517;2135.735
1578677259758;72.282;2136.805
1578677260256;72.467;2136.748
1578677260759;72.969;2136.862
1578677261259;73.261;2136.852
1578677261756;71.961;2136.595
1578677262256;72.402;2134.709
1578677262761;73.671;2135.283
1578677263256;74.085;2135.329
1578677263757;74.120;2134.508
1578677264256;74.526;2134.292
1578677264760;74.502;2134.237
1578677265258;74.955;2133.346
1578677265757;73.932;2131.873
1578677266256;74.651;2131.610
1578677266756;75.003;2131.101
1578677267256;74.851;2129.856
1578677267761;74.537;2131.496
1578677268258;73.438;2130.936
1578677268758;73.010;2131.492
1578677269257;71.213;2131.885
1578677269757;71.766;2132.087
1578677270257;72.086;2131.491
1578677270758;74.027;2132.379
1578677271258;75.182;2131.594
1578677271757;76.131;2131.615
1578677272256;76.111;2128.770
1578677272761;76.152;2128.388
1578677273257;75.589;2128.030
1578677273757;74.862;2128.510
1578677274256;75.454;2127.332
1578677274757;75.826;2127.925
1578677275256;74.120;2125.836
1578677275757;75.538;2126.444
1578677276256;75.160;2126.861
1578677276757;75.457;2125.879
1578677277257;75.739;2125.835
1578677277757;74.894;2125.309
1578677278257;74.311;2126.466
1578677278759;72.847;2124.913
1578677279256;73.876;2125.887
1578677279757;72.748;2125.235
1578677280257;71.424;2125.986
1578677280760;71.548;2124.634
1578677281257;71.709;2124.887
1578677281761;70.338;2125.294
1578677282256;69.897;2124.681
1578677282757;69.852;2124.718
1578677283257;68.727;2126.077
1578677283761;68.321;2126.305
1578677284260;69.267;2124.027
1578677284757;70.296;2122.974
1578677285256;69.606;2124.486
1578677285757;69.294;2125.263
1578677286257;69.167;2125.435
1578677286759;69.769;2125.716
1578677287257;69.826;2125.506
1578677287760;69.862;2124.238
1578677288257;69.735;2122.260
1578677288758;70.264;2122.253
1578677289258;71.807;2120.382
1578677289757;72.085;2121.534
1578677290260;72.677;2121.771
1578677290757;71.320;2121.758
1578677291262;70.264;2122.385
1578677291760;71.705;2121.962
1578677292260;71.743;2122.294
1578677292757;71.398;2122.578
1578677293260;71.711;2124.383
1578677293757;72.117;2123.989
1578677294256;71.916;2125.121
1578677294761;72.474;2126.142
1578677295257;73.574;2124.977
1578677295760;73.228;2124.896
1578677296256;71.237;2122.869
1578677296760;71.703;2122.667
1578677297257;71.816;2120.636
1578677297761;72.517;2120.307
1578677298259;72.648;2120.082
1578677298757;72.928;2120.471
1578677299256;73.737;2120.355
1578677299760;74.130;2120.012
1578677300261;74.736;2119.718
1578677300756;75.161;2119.716
1578677301260;74.938;2119.596
1578677301759;75.659;2118.284
1578677302256;76.870;2118.959
1578677302761;76.214;2118.911
1578677303256;77.896;2118.633
1578677303757;78.378;2117.936
1578677304261;78.378;2118.428
1578677304760;79.823;2117.859
1578677305257;80.563;2117.283
1578677305757;82.005;2117.096
1578677306256;80.802;2118.264
1578677306757;81.407;2118.917
1578677307256;82.889;2117.588
1578677307761;84.570;2116.418
1578677308258;84.089;2116.564
1578677308757;86.267;2115.261
1578677309257;85.241;2115.532
1578677309757;86.137;2116.898
1578677310256;86.812;2117.991
1578677310759;85.229;2117.650
1578677311260;86.038;2116.987
1578677311757;85.547;2117.842
1578677312257;84.869;2117.690
1578677312761;83.694;2118.672
1578677313261;83.452;2118.058
1578677313759;84.707;2118.914
1578677314259;84.499;2118.991
1578677314757;86.175;2118.278
1578677315256;87.243;2117.899
1578677315758;87.265;2119.364
1578677316260;87.612;2119.030
1578677316757;87.738;2118.115
1578677317259;88.192;2116.701
1578677317760;89.264;2115.853
1578677318261;90.227;2114.864
1578677318757;91.835;2115.781
1578677319261;91.667;2115.335
1578677319762;90.334;2115.852
1578677320257;91.814;2116.718
1578677320757;91.192;2116.428
1578677321259;92.501;2116.751
1578677321759;93.216;2117.240
1578677322260;93.062;2118.416
1578677322757;94.179;2118.762
1578677323257;94.558;2118.531
1578677323760;93.538;2119.017
1578677324257;92.619;2119.002
1578677324761;94.055;2120.085
1578677325260;95.411;2119.390
1578677325757;94.469;2118.718
1578677326257;93.639;2119.260
1578677326757;94.174;2120.098
1578677327257;93.626;2119.283
1578677327762;93.844;2119.327
1578677328259;92.764;2119.113
1578677328759;93.925;2118.287
1578677329260;93.722;2116.790
1578677329762;92.878;2118.227
1578677330259;94.130;2119.920
1578677330757;93.915;2120.147
1578677331260;93.975;2120.661
1578677331762;94.189;2121.465
1578677332258;93.192;2120.220
1578677332759;92.296;2119.979
1578677333259;92.033;2119.470
1578677333760;93.115;2119.278
1578677334258;92.949;2117.077
1578677334757;91.569;2117.602
1578677335257;91.404;2119.187
1578677335760;91.449;2119.517
1578677336260;90.893;2121.209
1578677336760;91.727;2121.228
1578677337259;91.883;2121.207
1578677337761;91.688;2120.927
1578677338259;91.204;2122.050
1578677338757;89.686;2122.286
1578677339259;88.306;2123.293
1578677339760;90.079;2122.610
1578677340257;90.254;2120.743
1578677340759;91.588;2120.570
1578677341257;91.871;2118.891
1578677341757;93.026;2118.886
1578677342259;93.492;2119.425
1578677342762;91.401;2119.273
1578677343260;91.117;2119.339
1578677343760;90.290;2120.972
1578677344257;90.072;2120.113
1578677344757;89.944;2118.462
1578677345257;90.586;2118.431
1578677345757;91.325;2118.161
1578677346260;91.877;2116.560
1578677346759;90.675;2115.755
1578677347257;90.171;2117.045
1578677347757;88.906;2118.567
1578677348257;87.745;2118.766
1578677348760;87.912;2117.083
1578677349259;86.828;2117.585
1578677349759;86.056;2117.054
1578677350257;86.307;2116.670
1578677350762;85.448;2115.004
1578677351257;84.543;2115.495
1578677351757;85.163;2116.140
1578677352260;85.326;2114.490
1578677352757;84.787;2114.276
1578677353257;84.914;2115.591
1578677353762;83.878;2115.201
1578677354257;84.984;2115.743
1578677354757;85.211;2116.002
1578677355257;86.022;2117.868
1578677355757;86.084;2118.922
1578677356257;83.760;2120.310
1578677356762;82.986;2118.913
1578677357257;82.334;2119.571
1578677357760;84.167;2119.981
1578677358257;84.802;2120.895
1578677358758;84.408;2120.046
1578677359259;84.272;2119.581
1578677359762;83.670;2120.455
1578677360257;83.821;2119.052
1578677360762;82.598;2118.907
1578677361257;82.384;2119.969
1578677361762;81.672;2119.997
1578677362257;81.190;2120.596
1578677362759;81.312;2120.013
1578677363257;80.542;2119.427
1578677363757;81.212;2119.487
1578677364258;81.844;2120.150
1578677364757;83.017;2120.060
1578677365257;81.911;2119.046
1578677365759;81.876;2118.736
1578677366257;82.932;2119.049
1578677366759;82.624;2119.890
1578677367260;82.082;2120.057
1578677367760;80.446;2120.846
1578677368259;80.524;2119.716
1578677368757;81.405;2118.353
1578677369257;80.631;2117.717
1578677369760;81.986;2118.442
1578677370258;81.882;2120.005
1578677370759;82.323;2119.213
1578677371258;82.322;2119.419
1578677371759;81.448;2120.314
1578677372257;80.428;2120.219
1578677372758;80.859;2121.969
1578677373259;79.791;2122.156
1578677373758;80.875;2121.871
1578677374259;80.734;2120.249
1578677374759;80.616;2118.721
1578677375258;80.990;2119.302
1578677375758;81.705;2118.363
1578677376258;82.482;2118.016
1578677376758;84.130;2117.365
1578677377257;84.072;2118.099
1578677377758;84.724;2117.879
1578677378258;84.942;2118.145
1578677378761;85.586;2118.616
1578677379261;85.356;2117.643
1578677379758;87.080;2118.868
1578677380258;86.744;2119.770
1578677380760;86.495;2119.758
1578677381261;88.126;2119.792
1578677381760;88.001;2119.729
1578677382257;88.247;2118.894
1578677382760;88.597;2120.121
1578677383259;88.544;2120.028
1578677383760;90.009;2120.731
1578677384257;89.603;2119.783
1578677384758;88.530;2118.770
1578677385257;89.163;2119.487
1578677385759;88.203;2118.231
1578677386257;87.685;2119.522
1578677386759;87.102;2119.602
1578677387257;87.936;2121.512
1578677387758;87.334;2120.712
1578677388258;86.197;2119.996
1578677388758;86.570;2120.521
1578677389258;88.545;2120.754
1578677389758;88.277;2120.007
1578677390260;88.696;2120.867
1578677390760;88.026;2121.051
1578677391260;88.735;2121.316
1578677391760;89.042;2122.352
1578677392259;88.804;2122.031
1578677392758;89.125;2121.596
1578677393259;87.739;2121.529
1578677393758;87.302;2121.650
1578677394258;88.180;2121.484
1578677394759;87.439;2122.141
1578677395258;87.406;2123.651
1578677395758;87.567;2123.311
1578677396258;87.571;2123.245
1578677396759;88.190;2122.513
1578677397259;89.084;2122.358
1578677397761;89.175;2121.731
1578677398258;89.670;2122.352
1578677398762;89.423;2123.467
1578677399258;89.689;2122.904
1578677399758;89.157;2123.381
1578677400259;89.358;2124.059
1578677400762;89.819;2123.649
1578677401258;91.134;2122.957
1578677401758;91.119;2123.334
1578677402262;91.541;2122.743
1578677402759;92.031;2122.751
1578677403258;92.411;2120.028
1578677403758;91.278;2120.854
1578677404258;92.524;2120.717
1578677404762;93.175;2120.663
1578677405258;92.321;2120.649
1578677405759;93.065;2120.897
1578677406259;93.927;2122.842
1578677406759;94.620;2123.408
1578677407259;95.078;2123.164
1578677407763;96.053;2123.345
1578677408258;95.971;2123.002
1578677408759;95.686;2122.556
1578677409262;96.681;2122.866
1578677409758;95.003;2122.812
1578677410258;95.256;2123.291
1578677410759;94.794;2123.032
1578677411258;96.351;2124.286
1578677411763;97.384;2124.276
1578677412258;96.529;2124.897
1578677412760;94.965;2125.521
1578677413258;93.679;2125.220
1578677413761;93.556;2125.094
1578677414262;92.743;2123.560
1578677414758;94.177;2123.636
1578677415258;94.177;2123.923
1578677415758;93.498;2124.134
1578677416259;93.339;2126.201
1578677416758;93.164;2127.519
1578677417258;91.675;2126.730
1578677417758;91.684;2127.779
1578677418259;92.412;2126.742
1578677418758;93.771;2126.856
1578677419258;93.729;2126.752
1578677419761;92.513;2125.212
1578677420258;90.912;2125.114
1578677420763;90.005;2124.869
1578677421259;91.268;2124.821
1578677421763;90.448;2124.747
1578677422259;90.217;2125.079
1578677422759;91.369;2124.333
1578677423258;91.587;2125.499
1578677423758;90.841;2125.078
1578677424260;90.566;2123.962
1578677424759;91.496;2125.853
1578677425258;89.238;2125.397
1578677425763;89.242;2124.608
1578677426258;90.857;2124.800
1578677426760;90.535;2124.403
1578677427260;90.846;2123.545
1578677427759;93.146;2121.758
1578677428259;92.181;2122.020
1578677428759;92.710;2121.641
1578677429260;92.411;2121.536
1578677429759;92.661;2122.696
1578677430258;94.024;2123.418
1578677430758;93.018;2122.875
1578677431260;93.313;2123.677
1578677431760;94.906;2122.957
1578677432258;94.096;2122.282
1578677432761;95.278;2122.260
1578677433259;95.097;2121.720
1578677433762;95.978;2120.725
1578677434258;96.372;2118.586
1578677434763;95.864;2118.509
1578677435261;95.218;2119.244
1578677435761;96.274;2119.604
1578677436263;96.641;2119.155
1578677436763;96.201;2118.897
1578677437259;94.576;2117.378
1578677437760;95.331;2117.630
1578677438261;95.609;2114.997
1578677438760;94.122;2115.919
1578677439258;93.931;2115.836
1578677439760;93.998;2115.232
1578677440260;92.668;2114.620
1578677440763;92.645;2114.307
1578677441261;90.807;2114.382
1578677441759;92.043;2114.417
1578677442258;90.821;2113.239
1578677442758;92.444;2111.158
1578677443258;92.991;2111.767
1578677443758;92.997;2111.859
1578677444258;93.266;2110.702
1578677444760;93.045;2110.380
1578677445258;94.304;2109.253
1578677445759;95.066;2108.160
1578677446258;92.688;2108.152
1578677446758;93.189;2108.265
1578677447258;94.730;2108.952
1578677447763;95.145;2109.657
1578677448258;95.820;2109.069
1578677448759;96.450;2108.460
1578677449259;96.584;2108.923
1578677449759;97.117;2109.509
1578677450259;96.652;2110.463
1578677450759;96.545;2110.754
1578677451258;96.685;2110.684
1578677451759;96.912;2110.848
1578677452262;97.273;2110.526
1578677452762;96.606;2111.109
1578677453258;95.195;2109.825
1578677453759;95.129;2108.824
1578677454258;93.830;2108.921
1578677454759;93.529;2109.657
1578677455258;93.898;2108.667
1578677455762;92.430;2108.396
1578677456259;92.758;2109.515
1578677456759;90.937;2109.851
1578677457258;90.262;2110.755
1578677457759;89.751;2111.866
1578677458259;88.035;2113.439
1578677458759;89.506;2112.923
1578677459258;89.083;2112.270
1578677459759;88.319;2113.610
1578677460259;88.894;2112.685
1578677460759;88.079;2113.398
1578677461259;87.839;2112.926
1578677461760;86.671;2112.423
1578677462259;87.237;2113.265
1578677462764;87.582;2113.889
1578677463261;86.348;2114.176
1578677463759;87.333;2112.637
1578677464259;86.181;2113.457
1578677464762;85.115;2113.786
1578677465263;86.223;2113.274
1578677465764;86.660;2112.635
1578677466260;85.987;2111.904
1578677466759;85.929;2111.036
1578677467259;86.811;2112.194
1578677467764;86.554;2111.811
1578677468259;84.444;2112.803
1578677468761;84.122;2114.090
1578677469259;85.097;2114.729
1578677469761;84.127;2114.394
1578677470261;83.585;2114.582
1578677470759;83.454;2113.978
1578677471259;83.262;2112.638
1578677471761;83.394;2113.344
1578677472259;84.037;2113.392
1578677472759;83.759;2112.892
1578677473263;84.180;2111.036
1578677473759;85.398;2110.615
1578677474259;85.603;2111.310
1578677474759;84.425;2111.758
1578677475259;83.709;2109.764
1578677475764;84.947;2109.896
1578677476262;85.321;2110.409
1578677476762;85.417;2109.829
1578677477259;85.176;2108.158
1578677477759;84.257;2109.729
1578677478260;85.021;2111.672
1578677478764;85.233;2112.662
1578677479261;85.554;2111.171
1578677479759;84.763;2111.947
1578677480262;84.306;2112.794
1578677480759;84.422;2111.217
1578677481259;84.944;2111.061
1578677481759;84.061;2111.482
1578677482263;84.228;2111.335
1578677482761;84.841;2111.237
1578677483259;84.360;2109.773
1578677483764;82.867;2110.896
1578677484261;83.135;2110.422
1578677484762;83.154;2108.649
1578677485259;83.829;2107.371
1578677485764;83.987;2106.310
1578677486259;83.209;2107.579
1578677486764;83.406;2107.392
1578677487259;82.807;2107.338
1578677487762;82.666;2106.581
1578677488259;81.828;2107.686
1578677488760;82.154;2106.589
1578677489259;81.094;2105.161
1578677489761;81.232;2104.109
1578677490259;80.705;2104.817
1578677490759;80.567;2104.072
1578677491260;79.416;2103.501
1578677491760;78.853;2104.667
1578677492259;78.439;2103.361
1578677492760;78.296;2104.245
1578677493259;77.781;2104.100
1578677493760;76.425;2103.056
1578677494259;77.144;2103.635
1578677494761;76.468;2103.012
1578677495260;77.076;2103.626
1578677495759;76.517;2102.619
1578677496260;75.578;2101.599
1578677496763;74.334;2101.566
1578677497259;75.630;2102.122
1578677497759;76.068;2101.743
1578677498259;74.632;2100.915
1578677498764;74.398;2100.514
1578677499259;75.106;2100.321
1578677499760;76.827;2100.283
1578677500259;76.440;2100.322
1578677500759;77.110;2099.128
1578677501259;77.647;2098.671
1578677501762;77.707;2099.715
1578677502259;77.375;2100.225
1578677502764;79.518;2099.977
1578677503262;77.980;2099.906
1578677503761;77.925;2099.524
1578677504261;78.182;2099.080
1578677504759;80.108;2098.440
1578677505259;79.044;2097.582
1578677505759;79.327;2099.696
1578677506259;81.617;2097.498
1578677506764;81.171;2098.768
1578677507259;81.782;2100.724
1578677507764;82.349;2100.308
1578677508259;83.742;2099.978
1578677508764;84.859;2099.069
1578677509263;83.345;2099.382
1578677509764;82.308;2097.583
1578677510262;82.199;2096.838
1578677510764;83.456;2096.754
1578677511259;82.791;2096.959
1578677511764;82.344;2096.683
1578677512261;81.483;2095.489
1578677512764;80.568;2096.191
1578677513259;82.891;2094.799
1578677513762;81.583;2095.618
1578677514259;81.893;2096.549
1578677514759;83.274;2097.056
1578677515259;84.213;2096.354
1578677515764;84.550;2097.272
1578677516259;85.301;2098.376
1578677516759;84.961;2098.282
1578677517260;84.039;2099.343
1578677517764;84.990;2099.667
1578677518259;84.394;2100.699
1578677518759;85.071;2100.250
1578677519261;85.073;2101.178
1578677519760;87.016;2101.294
1578677520259;86.345;2100.534
1578677520759;86.795;2100.522
1578677521260;85.281;2100.848
1578677521760;84.196;2099.636
1578677522260;83.796;2098.540
1578677522763;84.006;2097.888
1578677523260;83.840;2099.430
1578677523761;83.467;2099.640
1578677524261;83.011;2100.442
1578677524763;84.119;2100.802
1578677525260;86.037;2101.355
1578677525764;85.250;2101.379
1578677526260;86.191;2102.830
1578677526760;86.792;2102.033
1578677527260;86.149;2103.307
1578677527760;86.676;2102.212
1578677528260;88.172;2100.846
1578677528764;88.024;2100.621
1578677529260;88.674;2101.279
1578677529761;88.130;2102.012
1578677530263;89.253;2103.146
1578677530764;90.275;2101.976
1578677531260;91.369;2102.827
1578677531760;91.337;2103.349
1578677532260;90.235;2102.779
1578677532765;90.095;2100.844
1578677533260;88.416;2100.284
1578677533761;88.982;2100.695
1578677534260;87.470;2100.907
1578677534760;87.958;2100.991
1578677535260;87.315;2102.490
1578677535765;87.400;2101.946
1578677536260;88.544;2102.303
1578677536760;88.475;2102.614
1578677537262;88.087;2102.726
1578677537760;86.103;2102.613
1578677538260;85.970;2102.421
1578677538761;85.818;2102.081
1578677539260;86.940;2101.017
1578677539760;86.999;2101.903
1578677540260;86.212;2102.059
1578677540762;84.430;2101.761
1578677541262;84.977;2099.619
1578677541760;83.595;2099.858
1578677542260;84.652;2099.528
1578677542760;83.300;2099.020
1578677543261;83.143;2097.482
1578677543762;81.869;2096.814
1578677544260;82.164;2095.599
1578677544760;81.515;2096.866
1578677545261;81.023;2096.929
1578677545762;79.645;2096.525
1578677546260;81.246;2096.487
1578677546764;80.948;2095.150
1578677547260;82.410;2093.713
1578677547765;82.596;2093.917
1578677548260;83.777;2094.219
1578677548761;82.497;2093.024
1578677549260;80.792;2092.682
1578677549761;80.746;2094.145
1578677550260;80.446;2094.018
1578677550765;79.831;2094.807
1578677551260;81.397;2093.664
1578677551762;82.663;2092.882
1578677552260;82.458;2094.660
1578677552762;82.055;2093.832
1578677553260;82.220;2092.093
1578677553765;81.808;2091.502
1578677554260;81.694;2092.498
1578677554760;81.769;2093.881
1578677555260;82.737;2094.657
1578677555762;82.570;2094.692
1578677556262;82.143;2094.447
1578677556765;82.961;2094.754
1578677557264;82.262;2094.217
1578677557761;82.858;2094.055
1578677558261;81.533;2092.525
1578677558760;83.924;2092.062
1578677559260;85.771;2091.592
1578677559765;85.868;2090.854
1578677560260;85.706;2090.982
1578677560760;87.580;2090.514
1578677561264;88.036;2090.023
1578677561760;89.559;2089.554
1578677562265;88.862;2089.668
1578677562760;88.433;2089.060
1578677563260;87.336;2087.099
1578677563765;86.720;2087.623
1578677564260;86.296;2087.462
1578677564762;87.049;2088.634
1578677565260;87.886;2088.697
1578677565764;87.627;2088.520
1578677566264;88.529;2088.338
1578677566765;87.953;2088.845
1578677567263;87.119;2088.877
1578677567765;85.743;2088.131
1578677568261;86.974;2088.424
1578677568763;87.009;2088.608
1578677569262;86.995;2087.732
1578677569761;87.740;2087.832
1578677570263;89.010;2088.052
1578677570765;89.464;2086.787
1578677571260;89.212;2085.598
1578677571760;87.837;2084.776
1578677572262;87.937;2085.942
1578677572760;87.190;2086.007
1578677573260;86.960;2086.241
1578677573760;85.385;2085.734
1578677574261;86.756;2085.713
1578677574762;85.448;2084.964
1578677575260;85.639;2086.143
1578677575761;85.253;2086.336
1578677576260;85.228;2086.250
1578677576760;84.245;2086.683
1578677577260;84.227;2087.816
1578677577765;84.798;2087.498
1578677578260;84.823;2089.576
1578677578762;85.170;2089.778
1578677579263;85.207;2089.265
1578677579761;86.729;2089.629
1578677580262;87.138;2089.175
1578677580765;87.535;2090.016
1578677581260;89.125;2089.863
1578677581760;90.408;2089.482
1578677582264;89.859;2088.577
1578677582765;90.238;2087.837
1578677583260;88.795;2087.109
1578677583765;89.149;2086.946
1578677584260;89.039;2086.396
1578677584765;88.951;2085.542
1578677585260;88.428;2086.543
1578677585764;88.304;2084.945
1578677586261;87.440;2085.642
1578677586765;87.718;2085.298
1578677587263;88.413;2084.455
1578677587761;89.270;2083.985
1578677588261;87.912;2082.662
1578677588765;88.112;2082.038
1578677589260;87.108;2082.732
1578677589765;86.084;2083.673
1578677590263;87.014;2082.815
1578677590760;89.395;2083.828
1578677591262;90.205;2084.710
1578677591762;89.944;2082.829
1578677592261;90.505;2083.794
1578677592762;90.250;2083.119
1578677593261;90.857;2084.033
1578677593762;90.890;2085.323
1578677594265;89.554;2085.992
1578677594761;89.593;2085.469
1578677595265;89.471;2084.777
1578677595764;88.923;2084.153
1578677596261;89.241;2084.197
1578677596766;89.412;2084.405
1578677597261;89.850;2083.141
1578677597766;87.580;2083.336
1578677598261;87.604;2083.154
1578677598766;86.663;2082.699
1578677599261;84.968;2080.791
1578677599761;85.372;2079.410
1578677600262;85.394;2077.800
1578677600762;85.188;2077.613
1578677601261;85.610;2079.248
1578677601761;86.447;2078.721
1578677602261;86.069;2079.808
1578677602764;85.691;2080.347
1578677603261;85.718;2079.714
1578677603762;85.622;2080.378
1578677604261;86.471;2079.328
1578677604764;85.611;2080.183
1578677605261;84.676;2079.947
1578677605766;85.007;2080.267
1578677606263;85.892;2080.378
1578677606764;86.088;2079.607
1578677607262;85.453;2078.180
1578677607764;84.491;2078.063
1578677608262;85.597;2078.597
1578677608764;84.287;2077.529
1578677609261;84.028;2079.067
1578677609764;85.098;2080.054
1578677610261;84.953;2079.594
1578677610763;84.646;2080.086
1578677611261;82.180;2081.156
1578677611761;81.119;2081.308
1578677612263;80.867;2081.203
1578677612766;79.055;2082.144
1578677613261;79.501;2082.484
1578677613761;77.861;2083.571
1578677614261;77.754;2083.288
1578677614764;78.206;2083.370
1578677615261;77.596;2085.283
1578677615766;77.712;2086.644
1578677616261;79.014;2087.249
1578677616761;78.433;2087.977
1578677617261;78.388;2087.680
1578677617766;79.030;2086.762
1578677618261;78.443;2087.862
1578677618764;77.043;2086.601
1578677619265;77.596;2087.293
1578677619761;77.203;2089.007
1578677620262;77.725;2088.818
1578677620762;78.638;2089.005
1578677621261;79.003;2089.185
1578677621762;78.931;2090.003
1578677622262;79.337;2090.159
1578677622766;78.866;2090.888
1578677623261;78.616;2090.075
1578677623761;78.006;2090.727
1578677624262;77.176;2090.313
1578677624762;77.136;2091.551
1578677625263;76.889;2091.295
1578677625761;76.513;2093.062
1578677626261;76.319;2094.296
1578677626764;76.822;2095.001
1578677627263;77.417;2093.368
1578677627766;77.651;2092.189
1578677628263;78.409;2092.161
1578677628761;77.365;2091.076
1578677629263;77.576;2091.223
1578677629763;78.626;2091.274
1578677630263;76.863;2090.138
1578677630761;76.569;2091.543
1578677631261;77.984;2092.867
